,RefSeq Assembly ID,#assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,asm_submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id
445,GCF_019720855.1,GCF_019720855.1,PRJNA224116,SAMN20822586,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=SE5419,na,latest,Complete Genome,Major,Full,2021/08/23,ASM1972085v1,Beijing Institute of Microbiology and Epidemiology,GCA_019720855.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/720/855/GCF_019720855.1_ASM1972085v1,na,na,na,haploid,bacteria,7335486.0,7335486.0,65.0,4.0,4.0,4.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),09/16/22,7054,6860,81,na
446,GCF_019720875.1,GCF_019720875.1,PRJNA224116,SAMN20821254,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=F291007,na,latest,Complete Genome,Major,Full,2021/08/23,ASM1972087v1,Beijing Institute of Microbiology and Epidemiology,GCA_019720875.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/720/875/GCF_019720875.1_ASM1972087v1,na,na,na,haploid,bacteria,6904575.0,6904575.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),09/16/22,6448,6284,81,na
447,GCF_019710495.1,GCF_019710495.1,PRJNA224116,SAMN20702951,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=P9W,na,latest,Complete Genome,Major,Full,2021/08/21,ASM1971049v1,Nankai University,GCA_019710495.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/710/495/GCF_019710495.1_ASM1971049v1,na,na,na,haploid,bacteria,7708846.0,7708846.0,65.0,3.0,3.0,3.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),09/15/22,7543,7312,88,na
448,GCF_019711215.1,GCF_019711215.1,PRJNA224116,SAMN20692924,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=F092021,na,latest,Complete Genome,Major,Full,2021/08/22,ASM1971121v1,Beijing Institute of Microbiology and Epidemiology,GCA_019711215.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/711/215/GCF_019711215.1_ASM1971121v1,na,na,na,haploid,bacteria,6729633.0,6729633.0,66.0,3.0,3.0,3.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),09/15/22,6339,6180,79,na
449,GCF_019466095.1,GCF_019466095.1,PRJNA224116,SAMN20519545,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=DJ06,na,latest,Complete Genome,Major,Full,2021/08/09,ASM1946609v1,Guangxi university,GCA_019466095.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/466/095/GCF_019466095.1_ASM1946609v1,na,na,na,haploid,bacteria,6490034.0,6490034.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/28/22,6041,5899,80,na
450,GCF_019466145.1,GCF_019466145.1,PRJNA224116,SAMN19429924,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=YY322,na,latest,Complete Genome,Major,Full,2021/08/09,ASM1946614v1,Shanghai University of Traditional Chinese Medicine,GCA_019466145.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/466/145/GCF_019466145.1_ASM1946614v1,na,na,na,haploid,bacteria,6382345.0,6382345.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/28/22,5915,5799,79,na
451,GCF_019443665.1,GCF_019443665.1,PRJNA224116,SAMN16982406,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=2020HL-00861,na,latest,Complete Genome,Major,Full,2021/08/03,ASM1944366v1,Centers for Disease Control and Prevention. Division of Healthcare Quality Promotion,GCA_019443665.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/443/665/GCF_019443665.1_ASM1944366v1,na,na,na,haploid,bacteria,6704238.0,6704238.0,66.0,3.0,3.0,3.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/22/22,6283,6136,79,na
452,GCF_019434075.1,GCF_019434075.1,PRJNA224116,SAMN20362540,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF20,na,latest,Complete Genome,Major,Full,2021/08/02,ASM1943407v1,University of North Carolina at Chapel Hill,GCA_019434075.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/434/075/GCF_019434075.1_ASM1943407v1,na,na,na,haploid,bacteria,6792133.0,6792133.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/21/22,6291,6126,82,na
453,GCF_019434095.1,GCF_019434095.1,PRJNA224116,SAMN20362539,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF17,na,latest,Complete Genome,Major,Full,2021/08/02,ASM1943409v1,University of North Carolina at Chapel Hill,GCA_019434095.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/434/095/GCF_019434095.1_ASM1943409v1,na,na,na,haploid,bacteria,6347079.0,6347079.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/21/22,5880,5591,79,na
454,GCF_019434135.1,GCF_019434135.1,PRJNA224116,SAMN20362536,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF12,na,latest,Complete Genome,Major,Full,2021/08/02,ASM1943413v1,University of North Carolina at Chapel Hill,GCA_019434135.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/434/135/GCF_019434135.1_ASM1943413v1,na,na,na,haploid,bacteria,6300755.0,6300755.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/21/22,5871,5638,93,na
455,GCF_019434155.1,GCF_019434155.1,PRJNA224116,SAMN20362537,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF14,na,latest,Complete Genome,Major,Full,2021/08/02,ASM1943415v1,University of North Carolina at Chapel Hill,GCA_019434155.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/434/155/GCF_019434155.1_ASM1943415v1,na,na,na,haploid,bacteria,6110239.0,6110239.0,66.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/21/22,5635,5275,79,na
456,GCF_019434235.1,GCF_019434235.1,PRJNA224116,SAMN20299242,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PA2207,na,latest,Complete Genome,Major,Full,2021/08/02,ASM1943423v1,Zhejiang Provincial People's Hospital,GCA_019434235.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/434/235/GCF_019434235.1_ASM1943423v1,na,na,na,haploid,bacteria,7001812.0,7001812.0,65.5,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/21/22,6542,6372,80,na
457,GCF_001516325.2,GCF_001516325.2,PRJNA224116,SAMN02894354,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H27930,na,latest,Complete Genome,Minor,Full,2017/04/12,ASM151632v2,MSKCC,GCA_001516325.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/516/325/GCF_001516325.2_ASM151632v2,na,na,na,haploid,bacteria,6568228.0,6568228.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),02/06/23,6074,5895,80,na
458,GCF_001516345.1,GCF_001516345.1,PRJNA224116,SAMN02894353,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H47921,na,latest,Complete Genome,Major,Full,2016/01/15,ASM151634v1,MSKCC,GCA_001516345.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/516/345/GCF_001516345.1_ASM151634v1,na,na,na,haploid,bacteria,6836415.0,6836415.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),02/05/23,6413,6244,83,na
459,GCF_019364615.1,GCF_019364615.1,PRJNA224116,SAMN14889916,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=HS17-127,na,latest,Complete Genome,Major,Full,2021/07/23,ASM1936461v1,Fudan University,GCA_019364615.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/364/615/GCF_019364615.1_ASM1936461v1,na,na,na,haploid,bacteria,6875654.0,6875654.0,65.5,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),10/07/22,6505,6351,80,33620296
460,GCF_019378915.1,GCF_019378915.1,PRJNA224116,SAMN20179392,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=S-1,na,latest,Complete Genome,Major,Full,2021/07/28,ASM1937891v1,Jiangsu Academy of Agricultural Sciences,GCA_019378915.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/378/915/GCF_019378915.1_ASM1937891v1,na,na,na,haploid,bacteria,6330096.0,6330096.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/17/22,5816,5695,79,na
461,GCF_019379355.1,GCF_019379355.1,PRJNA224116,SAMN20342957,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=TL3773,na,latest,Complete Genome,Major,Full,2021/07/28,ASM1937935v1,First affiliated hospital of Wenzhou medical university,GCA_019379355.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/379/355/GCF_019379355.1_ASM1937935v1,na,na,na,haploid,bacteria,6760516.0,6760516.0,65.5,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/17/22,6329,6156,80,na
462,GCF_018448985.1,GCF_018448985.1,PRJNA224116,SAMN19136540,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PA790,na,latest,Complete Genome,Major,Full,2021/05/23,ASM1844898v1,Sanjay Gandhi Post Graduate Institute of Medical Sciences,GCA_018448985.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/448/985/GCF_018448985.1_ASM1844898v1,na,na,na,haploid,bacteria,6932250.0,6932250.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),06/01/23,6551,6404,84,na
463,GCF_018409365.1,GCF_018409365.1,PRJNA224116,SAMD00276650,na,na,287.0,287.0,Pseudomonas aeruginosa,na,Pa12,latest,Complete Genome,Major,Full,2021/03/16,ASM1840936v1,"Laboratory of Veterinary Biochemistry School of Veterinary Medicine Department of Veterinary Medicine, Rakuno Gakuen University",GCA_018409365.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/409/365/GCF_018409365.1_ASM1840936v1,na,na,na,haploid,bacteria,6411763.0,6411763.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/27/23,5905,5796,79,na
464,GCF_018141565.1,GCF_018141565.1,PRJNA224116,SAMN16881673,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PAG7,na,latest,Complete Genome,Major,Full,2021/04/27,ASM1814156v1,College of Life Science,GCA_018141565.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/565/GCF_018141565.1_ASM1814156v1,na,na,na,haploid,bacteria,6715242.0,6715242.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/18/23,6320,6186,83,na
465,GCF_018141645.1,GCF_018141645.1,PRJNA224116,SAMN17065268,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PAM68,na,latest,Complete Genome,Major,Full,2021/04/27,ASM1814164v1,College of Life Science,GCA_018141645.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/645/GCF_018141645.1_ASM1814164v1,na,na,na,haploid,bacteria,6560248.0,6560248.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/18/23,6181,6051,83,na
466,GCF_018279245.1,GCF_018279245.1,PRJNA224116,SAMN16132411,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ZBX-P23,na,latest,Complete Genome,Major,Full,2021/05/05,ASM1827924v1,Lebanese American University,GCA_018279245.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/279/245/GCF_018279245.1_ASM1827924v1,na,na,na,haploid,bacteria,7168136.0,7168136.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/19/23,6733,6585,77,na
467,GCF_018279265.1,GCF_018279265.1,PRJNA224116,SAMN16132401,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ZBX-P13,na,latest,Complete Genome,Major,Full,2021/05/05,ASM1827926v1,Lebanese American University,GCA_018279265.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/279/265/GCF_018279265.1_ASM1827926v1,na,na,na,haploid,bacteria,6878937.0,6878937.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/19/23,6382,6221,80,na
468,GCF_018279285.1,GCF_018279285.1,PRJNA224116,SAMN16132400,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ZBX-P12,na,latest,Complete Genome,Major,Full,2021/05/05,ASM1827928v1,Lebanese American University,GCA_018279285.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/279/285/GCF_018279285.1_ASM1827928v1,na,na,na,haploid,bacteria,7080089.0,7080089.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/19/23,6646,6504,77,na
469,GCF_018279305.1,GCF_018279305.1,PRJNA224116,SAMN16132399,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ZBX-P11,na,latest,Complete Genome,Major,Full,2021/05/05,ASM1827930v1,Lebanese American University,GCA_018279305.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/279/305/GCF_018279305.1_ASM1827930v1,na,na,na,haploid,bacteria,6734601.0,6734601.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/19/23,6268,6137,80,na
470,GCF_018138045.1,GCF_018138045.1,PRJNA224116,SAMN18738583,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=NDTH9845,na,latest,Complete Genome,Major,Full,2021/04/24,ASM1813804v1,"Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University",GCA_018138045.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/138/045/GCF_018138045.1_ASM1813804v1,na,na,na,haploid,bacteria,7600543.0,7600543.0,65.0,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/18/23,7231,7053,80,na
471,GCF_018138065.1,GCF_018138065.1,PRJNA224116,SAMN18738584,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=WTJH17,na,latest,Complete Genome,Major,Full,2021/04/24,ASM1813806v1,"Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University",GCA_018138065.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/138/065/GCF_018138065.1_ASM1813806v1,na,na,na,haploid,bacteria,6826424.0,6826424.0,65.5,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/18/23,6407,6278,80,na
472,GCF_018141625.1,GCF_018141625.1,PRJNA224116,SAMN17065252,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PAS6,na,latest,Complete Genome,Major,Full,2021/04/27,ASM1814162v1,College of Life Science,GCA_018141625.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/625/GCF_018141625.1_ASM1814162v1,na,na,na,haploid,bacteria,6742928.0,6742928.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/18/23,6349,6198,84,na
473,GCF_017900915.1,GCF_017900915.1,PRJNA224116,SAMN18536858,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=LICME WGH-6,na,latest,Complete Genome,Major,Full,2021/04/12,ASM1790091v1,Nanjing Normal University,GCA_017900915.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/900/915/GCF_017900915.1_ASM1790091v1,na,na,na,haploid,bacteria,6602988.0,6602988.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),05/15/23,6152,5979,79,na
474,GCF_017378395.1,GCF_017378395.1,PRJNA224116,SAMN18237805,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=LYSZa5,na,latest,Complete Genome,Major,Full,2021/03/18,ASM1737839v1,Southern University of Science and Technology,GCA_017378395.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/378/395/GCF_017378395.1_ASM1737839v1,na,na,na,haploid,bacteria,6638990.0,6638990.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/17/23,6201,6067,85,na
475,GCF_017378475.1,GCF_017378475.1,PRJNA224116,SAMN18237922,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=LYSZa2,na,latest,Complete Genome,Major,Full,2021/03/18,ASM1737847v1,Southern University of Science and Technology,GCA_017378475.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/378/475/GCF_017378475.1_ASM1737847v1,na,na,na,haploid,bacteria,6638980.0,6638980.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/17/23,6201,6068,85,na
476,GCF_016925455.1,GCF_016925455.1,PRJNA224116,SAMN17915141,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=B17416,na,latest,Complete Genome,Major,Full,2021/02/24,ASM1692545v1,Christian Medical College,GCA_016925455.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/455/GCF_016925455.1_ASM1692545v1,na,na,na,haploid,bacteria,6850181.0,6850181.0,65.5,4.0,4.0,4.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),03/19/23,6343,6179,80,na
477,GCF_016925475.1,GCF_016925475.1,PRJNA224116,SAMN17915152,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=B17932,na,latest,Complete Genome,Major,Full,2021/02/24,ASM1692547v1,Christian Medical College,GCA_016925475.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/475/GCF_016925475.1_ASM1692547v1,na,na,na,haploid,bacteria,6850198.0,6850198.0,65.5,3.0,3.0,3.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),03/19/23,6341,6181,80,na
478,GCF_016864415.1,GCF_016864415.1,PRJNA224116,SAMN05383898,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PARM801,na,latest,Complete Genome,Major,Full,2021/02/11,ASM1686441v1,Peking university people's hospital,GCA_016864415.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/415/GCF_016864415.1_ASM1686441v1,na,na,na,haploid,bacteria,7130555.0,7130555.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),03/11/23,6705,6550,84,na
479,GCF_016811975.1,GCF_016811975.1,PRJNA224116,SAMN17575725,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=152962,na,latest,Complete Genome,Major,Full,2021/02/07,ASM1681197v1,French National Center for Antibiotics Resistance,GCA_016811975.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/811/975/GCF_016811975.1_ASM1681197v1,na,na,na,haploid,bacteria,6950174.0,6950174.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),03/10/23,6501,6320,80,na
480,GCF_900243355.1,GCF_900243355.1,PRJNA224116,SAMEA104432335,na,na,287.0,287.0,Pseudomonas aeruginosa,na,RW109,latest,Complete Genome,Major,Full,2017/12/20,RW109,CARDIFF SCHOOL OF BIOSCIENCES,GCA_900243355.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/243/355/GCF_900243355.1_RW109,na,na,na,haploid,bacteria,7756224.0,7756224.0,65.0,3.0,3.0,3.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),02/01/21,7453,7258,82,na
481,GCF_016745115.1,GCF_016745115.1,PRJNA224116,SAMN15165965,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=YTSEY8,na,latest,Complete Genome,Major,Full,2021/01/22,ASM1674511v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/115/GCF_016745115.1_ASM1674511v1,na,na,na,haploid,bacteria,7177049.0,7177049.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/29/23,6856,6670,83,na
482,GCF_016745135.1,GCF_016745135.1,PRJNA224116,SAMN15214140,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=SE5352,na,latest,Complete Genome,Major,Full,2021/01/22,ASM1674513v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745135.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/135/GCF_016745135.1_ASM1674513v1,na,na,na,haploid,bacteria,6904218.0,6904218.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,6448,6291,81,na
483,GCF_016745155.1,GCF_016745155.1,PRJNA224116,SAMN15214164,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=SE5357,na,latest,Complete Genome,Major,Full,2021/01/22,ASM1674515v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745155.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/155/GCF_016745155.1_ASM1674515v1,na,na,na,haploid,bacteria,7043467.0,7043467.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),11/14/22,6709,6500,81,na
484,GCF_016745175.1,GCF_016745175.1,PRJNA224116,SAMN15214166,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=SE5429,na,latest,Complete Genome,Major,Full,2021/01/22,ASM1674517v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745175.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/175/GCF_016745175.1_ASM1674517v1,na,na,na,haploid,bacteria,7103853.0,7103853.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,6774,6585,81,na
485,GCF_016745195.1,GCF_016745195.1,PRJNA224116,SAMN15834152,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=1903031130,na,latest,Complete Genome,Major,Full,2021/01/22,ASM1674519v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745195.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/195/GCF_016745195.1_ASM1674519v1,na,na,na,haploid,bacteria,6905506.0,6905506.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,6447,6303,81,na
486,GCF_002812925.2,GCF_002812925.2,PRJNA224116,SAMN08101542,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PB367,na,latest,Complete Genome,Major,Full,2020/01/09,ASM281292v3,New York Medical College,GCA_002812925.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/812/925/GCF_002812925.2_ASM281292v3,na,na,na,haploid,bacteria,6752906.0,6752906.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),02/11/23,6301,6140,79,na
487,GCF_016743035.1,GCF_016743035.1,PRJNA224116,SAMN17207384,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=A39-1,na,latest,Complete Genome,Major,Full,2021/01/22,ASM1674303v1,Shanghai Ocean University,GCA_016743035.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/743/035/GCF_016743035.1_ASM1674303v1,na,na,na,haploid,bacteria,6374121.0,6374121.0,66.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),11/14/22,5987,5771,81,na
488,GCF_016743115.1,GCF_016743115.1,PRJNA224116,SAMN17266662,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PA19-3047,na,latest,Complete Genome,Major,Full,2021/01/22,ASM1674311v1,Zhengzhou University,GCA_016743115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/743/115/GCF_016743115.1_ASM1674311v1,na,na,na,haploid,bacteria,6857397.0,6857397.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),11/14/22,6521,6325,86,na
489,GCF_905071885.1,GCF_905071885.1,PRJNA224116,SAMEA3357500,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=MINF_3A,MINF_3A,latest,Complete Genome,Major,Full,2020/11/19,MINF_3A,Monash University,GCA_905071885.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/071/885/GCF_905071885.1_MINF_3A,na,na,na,haploid,bacteria,6931859.0,6931859.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),06/18/23,6484,6344,82,na
490,GCF_904866275.1,GCF_904866275.1,PRJNA224116,SAMEA3357502,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=MINF_7A,MINF_7A,latest,Complete Genome,Major,Full,2020/11/01,MINF_7A,Monash University,GCA_904866275.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/866/275/GCF_904866275.1_MINF_7A,na,na,na,haploid,bacteria,6270455.0,6270455.0,66.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),06/18/23,5805,5624,79,na
491,GCF_013305645.2,GCF_013305645.2,PRJNA224116,SAMN13107356,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=YT12746,na,latest,Complete Genome,Major,Full,2020/11/30,ASM1330564v2,Beijing Institute of Microbiology and Epidemiology,GCA_013305645.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/305/645/GCF_013305645.2_ASM1330564v2,na,na,na,haploid,bacteria,6870662.0,6870662.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/16/23,6528,6348,83,na
